Sep 05, 2023 5:17:21 PM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Sep 05, 2023 5:17:22 PM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Sep 05, 2023 5:17:22 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /xipki-cli/lock
Sep 05, 2023 5:17:22 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Sep 05, 2023 5:17:22 PM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFO: Lock acquired. Setting startlevel to 100
2023-09-05T17:17:32,175 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.apache.karaf.features.command/4.4.3
2023-09-05T17:17:32,176 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.apache.karaf.shell.commands/4.4.3
2023-09-05T17:17:32,179 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   bcprov/1.73.0
2023-09-05T17:17:32,184 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   bcutil/1.73.0
2023-09-05T17:17:32,188 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   com.google.gson/2.10.1
2023-09-05T17:17:32,192 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   bcpkix/1.73.0
2023-09-05T17:17:32,197 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.ocsp-client/6.3.0
2023-09-05T17:17:32,202 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.ipkcs11wrapper/1.0.5
2023-09-05T17:17:32,207 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.gateway.cmp-client/6.3.0
2023-09-05T17:17:32,211 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.commons.shell-base/6.3.0
2023-09-05T17:17:32,215 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.shell.cmp-client-shell/6.3.0
2023-09-05T17:17:32,220 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.shell.ocsp-client-shell/6.3.0
2023-09-05T17:17:32,224 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.commons.security-shell/6.3.0
2023-09-05T17:17:32,229 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.commons.util/6.3.0
2023-09-05T17:17:32,233 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.gateway.scep-client/6.3.0
2023-09-05T17:17:32,237 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.shell.scep-client-shell/6.3.0
2023-09-05T17:17:32,241 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.commons.password/6.3.0
2023-09-05T17:17:32,247 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.xipki.commons.security/6.3.0
2023-09-05T17:17:32,252 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 |   org.apache.karaf.features.core/4.4.3
2023-09-05T17:17:32,253 | INFO  | features-2-thread-1 | FeaturesServiceImpl              1117 | 17 - org.apache.karaf.features.core - 4.4.3 | Done.
2023-09-05T17:17:32,317 | INFO  | FelixStartLevel  | BlueprintExtender                 181 | 21 - org.apache.aries.blueprint.core - 1.10.3 | No quiesce support is available, so blueprint components will not participate in quiesce operations
2023-09-05T17:17:32,549 | INFO  | FelixStartLevel  | BlueprintContainerImpl            446 | 21 - org.apache.aries.blueprint.core - 1.10.3 | Blueprint bundle org.apache.aries.blueprint.cm/1.3.2 has been started
2023-09-05T17:17:32,581 | INFO  | FelixStartLevel  | BlueprintContainerImpl            446 | 21 - org.apache.aries.blueprint.core - 1.10.3 | Blueprint bundle org.apache.aries.blueprint.core/1.10.3 has been started
2023-09-05T17:17:32,759 | INFO  | FelixStartLevel  | CommandExtension                  146 | 29 - org.apache.karaf.shell.core - 4.4.3 | Registering commands for bundle org.apache.karaf.config.core/4.4.3
2023-09-05T17:17:32,819 | INFO  | FelixStartLevel  | CommandExtension                  146 | 29 - org.apache.karaf.shell.core - 4.4.3 | Registering commands for bundle org.apache.karaf.bundle.core/4.4.3
2023-09-05T17:17:32,850 | INFO  | FelixStartLevel  | CommandExtension                  146 | 29 - org.apache.karaf.shell.core - 4.4.3 | Registering commands for bundle org.apache.karaf.features.command/4.4.3
2023-09-05T17:17:32,860 | INFO  | FelixStartLevel  | CommandExtension                  146 | 29 - org.apache.karaf.shell.core - 4.4.3 | Registering commands for bundle org.apache.karaf.log.core/4.4.3
2023-09-05T17:17:32,879 | INFO  | FelixStartLevel  | CommandExtension                  146 | 29 - org.apache.karaf.shell.core - 4.4.3 | Registering commands for bundle org.apache.karaf.shell.commands/4.4.3
2023-09-05T17:17:33,399 | INFO  | FelixStartLevel  | BlueprintContainerImpl            446 | 21 - org.apache.aries.blueprint.core - 1.10.3 | Blueprint bundle org.xipki.commons.password/6.3.0 has been started
2023-09-05T17:17:33,457 | INFO  | FelixStartLevel  | Providers                          34 | 42 - org.xipki.commons.security - 6.3.0 | add BouncyCastleProvider
2023-09-05T17:17:33,739 | INFO  | FelixStartLevel  | SignerFactoryRegisterImpl          58 | 42 - org.xipki.commons.security - 6.3.0 | unregistFactory invoked with null.
2023-09-05T17:17:33,747 | INFO  | FelixStartLevel  | SecurityFactoryImpl                43 | 42 - org.xipki.commons.security - 6.3.0 | java.specification.version: 17\njava.class.path: /xipki-cli/lib/boot/org.apache.karaf.jaas.boot-4.4.3.jar:/xipki-cli/lib/boot/org.apache.karaf.main-4.4.3.jar:/xipki-cli/lib/boot/org.apache.karaf.specs.activator-4.4.3.jar:/xipki-cli/lib/boot/osgi.core-8.0.0.jar:/xipki-cli/lib/jdk9plus/istack-commons-runtime-3.0.10.jar:/xipki-cli/lib/jdk9plus/jakarta.xml.bind-api-2.3.3.jar:/xipki-cli/lib/jdk9plus/javax.annotation-api-1.3.2.jar:/xipki-cli/lib/jdk9plus/jaxb-runtime-2.3.3.jar:/xipki-cli/lib/jdk9plus/o
2023-09-05T17:17:33,764 | INFO  | FelixStartLevel  | P11ModuleFactoryRegisterImpl       48 | 42 - org.xipki.commons.security - 6.3.0 | unregistFactory invoked with null.
2023-09-05T17:17:33,790 | INFO  | FelixStartLevel  | SignerFactoryRegisterImpl          52 | 42 - org.xipki.commons.security - 6.3.0 | added SignerFactory binding for org.xipki.security.pkcs12.P12SignerFactory@5136972a
2023-09-05T17:17:33,791 | INFO  | FelixStartLevel  | SignerFactoryRegisterImpl          52 | 42 - org.xipki.commons.security - 6.3.0 | added SignerFactory binding for org.xipki.security.pkcs11.P11SignerFactory@62163e86
2023-09-05T17:17:33,796 | INFO  | FelixStartLevel  | P11ModuleFactoryRegisterImpl       42 | 42 - org.xipki.commons.security - 6.3.0 | added P11ModuleFactory binding for org.xipki.security.pkcs11.NativeP11ModuleFactory@45b4a725
2023-09-05T17:17:33,798 | INFO  | FelixStartLevel  | P11ModuleFactoryRegisterImpl       42 | 42 - org.xipki.commons.security - 6.3.0 | added P11ModuleFactory binding for org.xipki.security.pkcs11.emulator.EmulatorP11ModuleFactory@1ba501e4
2023-09-05T17:17:33,799 | INFO  | FelixStartLevel  | BlueprintContainerImpl            446 | 21 - org.apache.aries.blueprint.core - 1.10.3 | Blueprint bundle org.xipki.commons.security/6.3.0 has been started
2023-09-05T17:17:34,022 | INFO  | FelixStartLevel  | CommandExtension                  146 | 29 - org.apache.karaf.shell.core - 4.4.3 | Registering commands for bundle org.xipki.commons.security-shell/6.3.0
2023-09-05T17:17:34,082 | INFO  | FelixStartLevel  | BlueprintContainerImpl            446 | 21 - org.apache.aries.blueprint.core - 1.10.3 | Blueprint bundle org.xipki.commons.shell-base/6.3.0 has been started
2023-09-05T17:17:34,101 | INFO  | FelixStartLevel  | CommandExtension                  146 | 29 - org.apache.karaf.shell.core - 4.4.3 | Registering commands for bundle org.xipki.commons.shell-base/6.3.0
2023-09-05T17:17:34,176 | INFO  | FelixStartLevel  | CmpClientImpl                      94 | 46 - org.xipki.gateway.cmp-client - 6.3.0 | initializing ...
2023-09-05T17:17:34,505 | INFO  | FelixStartLevel  | CmpClientImpl                     145 | 46 - org.xipki.gateway.cmp-client - 6.3.0 | initialized
2023-09-05T17:17:34,506 | INFO  | FelixStartLevel  | BlueprintContainerImpl            446 | 21 - org.apache.aries.blueprint.core - 1.10.3 | Blueprint bundle org.xipki.gateway.cmp-client/6.3.0 has been started
2023-09-05T17:17:34,573 | INFO  | FelixStartLevel  | BlueprintContainerImpl            446 | 21 - org.apache.aries.blueprint.core - 1.10.3 | Blueprint bundle org.xipki.ocsp-client/6.3.0 has been started
2023-09-05T17:17:34,625 | INFO  | FelixStartLevel  | CommandExtension                  146 | 29 - org.apache.karaf.shell.core - 4.4.3 | Registering commands for bundle org.xipki.shell.cmp-client-shell/6.3.0
2023-09-05T17:17:34,654 | INFO  | FelixStartLevel  | CommandExtension                  146 | 29 - org.apache.karaf.shell.core - 4.4.3 | Registering commands for bundle org.xipki.shell.ocsp-client-shell/6.3.0
2023-09-05T17:17:34,691 | INFO  | FelixStartLevel  | CommandExtension                  146 | 29 - org.apache.karaf.shell.core - 4.4.3 | Registering commands for bundle org.xipki.shell.scep-client-shell/6.3.0
2023-09-05T17:17:34,693 | INFO  | FelixDispatchQueue | Main                               94 | 3 - org.ops4j.pax.logging.pax-logging-api - 2.2.0 | Karaf started in 11s. Bundle stats: 51 active, 51 total
